Job_Name	Skillset	Location	Organization
Data Science Analyst	vba, excel, data analysis, Macros	Mumbai, Navi Mumbai, Thane	Lionbridge Technologies Private Limited
DATA Analyst Required - B-tech/ B.E (cse/ IT Preferred)	excel, data analysis, data processing, strategic planning...	Mumbai(LBS Marg)	MARKET MEN CONSUMER CONNECT & EVENTS PVT LTD
Data Analyst -airoli	Software Development Life Cycle, Data Structures, Object Oriented Design...	Gurgaon	AXISCADES Engineering Technologies Limited
Job Opportunity for Executive Research & Data Analyst with Market Men	analyst, fin, finanace, software, anylysis, soft, Data Analyst	Greater Noida	HCL Technologies
Senior Software Engineer	linux server, bash, data center, service delivery	Bengaluru	Indecomm Technology Services
Data Analyst	c, data structures, linux, multithreading, unix, software engineering...	Bengaluru	Dell International Services India  Private Limited
Senior System Engineer	Oracle SQL, Data Warehousing, ETL, Datastage, Cognos, Bi...	Gurgaon	Apollo Munich Health Insurance Company Ltd.
Software Principal Engineer	Windows, Senior Software Engineer II, C++, Android, OOAD, Data structures...	Bengaluru	Citrix
ETL Developer	python, c, statistics, programming, excel, data analysis, analytical skills...	Gurgaon(Sohna)	GUARDIAN INDIA OPERATIONS PRIVATE LIMITED
Senior Software Engineer II (windows) - Receivers Team	Data Entry, Data Analyst, data mining, data extraction, data analysis, Back...	Mumbai Suburbs	Health Dynamics Solution Pvt. Ltd.
Customer Data Analyst Lead (VOC Data Analyst)	Software Testing, Test Engineering, Test Scripts, XPath, Framework Design...	Mumbai	Duck Creek Technologies India LLP
Urgent Opening - Data Analyst	Big Data Analyst, Python, SQlserver, cassandra, R, Rstudio	Chennai	Signals & Systems (India) Pvt Ltd.
Automation Test Engineer with Development Experience(product Company)	Machine Learning, Python, R, Spark, Algorithms, Data Scientist	Mumbai	Arminus Software Pvt. Ltd.
Big Data Analyst - Walkin @ Sands	Advanced Analytics, SAS, SQL, R, Python	Pune	Jurist Zone
Data Scientist	nlp, natural language processing, Machine Learning, data mining, Artificial...	Pune	Talent  Corner HR Services Pvt Ltd
Lead Data Scientist / Advanced Analytics	Hardware Networking, DNS, GPO, VPN, DHCP, Firewall, Active Directory...	Delhi NCR, Gurgaon	Net Creative Mind Solutions Pvt Ltd.
Machine Learning Engineer/ Machine Learning Lead	Client Support, ERS, Data Analytics, Informatica, Analytics	Bengaluru	HCL Technologies Limited
Opening for Senior Hardware & Networking Engineer (gurgaon)	C++, Linux, Windows, Android, OOAD, Data structures, SDLC, Algorithms...	Bengaluru	Citrix
Lead Engineer	C++, DLL, Data Structures, Sockets, VC++, OS Internals, Multithreading...	Bengaluru	Talent HR Solutions
Senior Software Engineer	IOS, Cocoa Touch, Core Data, Swift, Performance Tuning, Ios Development...	Bengaluru	Talent  Corner HR Services Pvt Ltd
Software Engineer - C++/vc++ - Medical Domain	Front End, Backend, Java, Javascript, Cassandra, hibernate, j2ee, core java...	Bengaluru(Sector 4 HSR Layout )	BILATERAL SOLUTIONS PRIVATE LIMITED
iOS Engineer - Bangalore - Immediate Joiners	Front End, Backend, Java, Javascript, Cassandra, hibernate, j2ee, core java...	Bengaluru(Sector 4 HSR Layout )	BILATERAL SOLUTIONS PRIVATE LIMITED
Senior Full Stack Engineer	Algorithms, C++, Java, Data Structures, Design Patterns, .Net...	Bengaluru	Dell International Services India  Private Limited
Full Stack Engineer	NLP, Data Mining, Machine Learning, Analytics, Hadoop, Statistics...	Bengaluru	Eka Software Solutions Private Limited
Software Principal Engineer	Recruitment, Business Analyst, Manager Quality Assurance, SQL, Operations...	Bengaluru	GBT India Private Limited
Data Scientist- Machine Learning, Computer Vision, Predictive Modeling	ETL Developer, informatica developer, datastage developer, cognos developer...	Hyderabad	ASAP Info Systems Pvt Ltd
Client Data Conversion Analyst-9	sip, data structures, linux, h323, ip, call processing, call control, VOIP,...	Chennai	SP Staffing Services Private Limited
ETL Developer	C, C++, Data Structures, RTOS, Firmware, Embedded Systems, Linux, I2C...	Bengaluru	Amoli Talents
Wireless Network Engineer-pcmmi Level 5 Company-chennai Location	C, C++, Data Structures, RTOS, Firmware, Embedded Systems, Linux, I2C...	Bengaluru	Amoli Talents
Senior Staff Firmware Engineer (voice)	C, C++, Data Structures, RTOS, Firmware, Embedded Systems, Linux, I2C...	Bengaluru	Amoli Talents
Principal Engineer, Voice Subsystem	algorithms, java, software development life cycle, data structures...	Bengaluru	Citrix R&D; India Private Limited.
Staff/senior Staff System Software Engineer	stata, spss, sas, r, statistics, data analysis, research, data collection	Delhi	Australian Council for Educational Research India
Software Engineer 1, Cloud Operations	Underwriting, Risk management, SAS, SQL, Business Analyst...	Bengaluru	Confidential
Research Fellow (data Analyst)	R, Analytics, Machine Learning, Statistical Modeling, Data Visualization...	Bengaluru	Confidential
Data Science Analyst	Data Visualization, Financial Services, Data Reporting, Tableu, QlikView...	Bengaluru	Confidential
Data Scientist	Data Analysis, data mining, text mining	Noida, Netherlands	Shriv ComMedia Solutions Pvt. Ltd.
Data Reporting Analyst	automation testing, software testing, selenium, ui automation...	Madhapur, Hyderabad	Informatica
Senior Data Scientist	business development, data analysis, project execution, insurance domain...	Gurgaon	Spade Infotech Pvt. Ltd.
Senior QA Engineer - Java Automation	Underwriting, Risk management, SAS, SQL, Business Analyst, Computer science...	Bengaluru	Confidential
Data Analyst / Report Developer	SQL, MySQL, Agile, Configuration management, Manager Quality Control...	Chennai	Astrazenica India Pvt ltd
Data Science Analyst	Software Engineering, Web Java Applications, Oracle, programming, PHP, AJAX...	Mumbai	Interactive brokers software services (India) Pvt
Senior Software Engineer  -   Talend	Software Engineering, C++, JAVA, Order Audit Trail System, problem solving,...	Mumbai	Interactive brokers software services (India) Pvt
Software Engineer	java, j2ee, software development life cycle, mysql, software engineering...	Delhi	LENSKART SOLUTIONS PRIVATE LIMITED
Senior Software Engineer	Big Data, Unix, SQL, Data Warehousing, GIT, Design, Developer, Agile	Bengaluru	Technosoft Global Services Pvt Ltd
Software Development Engineer II - Backend Java	business intelligence, data warehousing, datawarehouse, reporting...	Noida	Bold Technology Systems Private Limited
Hadoop Engineer (pig/hive) - Looking only for Immediate Joiners	customer support, technical support, data virtualization, oracle, MSSQL...	Pune(Yerwada)	TIBCO Software India Pvt Ltd
Software Engineer-bi	algorithms, c++, data structures, compilers, software engineering...	Bengaluru	Mathworks India Private Limited
Senior Support Engineer	software services, software engineering, software quality, automation tools...	Hyderabad	Electronic Arts Games (India) Pvt. Ltd.
Senior Software Engineer - Automatic Test Generation	Maintenance, Testing, Manual Testing, QTP, QC, Automation Testing, Manual...	Delhi NCR, Bengaluru, Chennai, Hyderabad, Pune, Kolkata, Bhubaneshwar, Dehradun, Kochi	Pentagon Global Solutions Limited
Software Engineer III	odi developer, data warehousing , business intelligence...	Bengaluru	HCL Technologies BPO Services
Urgent Opening for -  Testing Engineer	C, C++, Image Processing, Opencv, Computer Vision, Machine Learning, Cuda...	Mumbai	Confidential
Software Engineer	Analytics, Data analysis, Python, Visualization, Algorithms, Text mining...	Bengaluru	Brillio Technologies Pvt. Ltd
Data Analyst, Data Scientist	it networking, it support, it risk, hardware, ccna, networking...	Delhi NCR, Mumbai, Bengaluru, Chennai, Hyderabad, Pune, Kolkata, Ahmedabad, Surat	Antomech Technologies India Private Limited
Data Scientist	t - sql, ssis, performance tunings, data warehouse, ETL tool...	Hyderabad(Balanagar)	Omega Healthcare Management Services Pvt. Ltd.
it Networking, Executive, IT Network Engineer	Maintenance, Diesel Engines, Engine Testing, Testing Tools...	Greater Noida	CNH Industrial India Pvt. Ltd
Great Openings for SQL Developer-hyderabad(balanagar)location	Algorithms, Java, NoSQL, Scalability, Python, Data Structures, Openstack...	Bengaluru	Directi Internet Solutions Pvt Ltd
Engine Testing Project Engineer	Javascript, XML, Networking, jQuery, Data structures, Algorithms, Coding...	Bengaluru	Citrix
Platform Engineer	java, J2EE, Spring, Hibernate, JSF, Design Patterns, Data structures...	Delhi NCR, Bengaluru, Pune	a Leading US Based IT MNC
Senior Software Engineer 1	mis preparation, mis reporting, data analysis, branch sales	Mumbai	Bajaj Electricals Limited
SE / SSE -  Java, J2EE Development ( Exp: 3 - 8 Years )	SQL Server, SSIS, Integration Services, ETL, Data Warehousing...	Singapore	GLOSAP SYSTEMS PRIVATE LIMITED
Data Analyst (mis)	data warehousing, etl, oracle development, informatica power center...	Pune	UBS Business Solutions (India) Pvt. Ltd.
MS SQL Developer Skills - 11mnths Contract Project in Singapore	Fans, Turbine, Commissioning, Pumps, Test Data, Communication Skills	Vadodara	L&T-Sargent; & Lundy Limited
Senior Informatica Power Center ETL / Oracle Developer	ESP, Boiler, Commissioning, Electrostatic Precipitator, Pumps, Test Data...	Vadodara	L&T-Sargent; & Lundy Limited
Mechanical Commissioning Engineer (turbine & Auxiliaries)	Layout, Tools, Data processing, Agile development, Productivity enhancement...	Bengaluru	McAfee Software (India) Pvt. Ltd
Mechanical Commissioning Engineer (boiler and Auxiliaries)	C#, Windows Application, Software Development, Agile Development...	Bengaluru	McAfee Software (India) Pvt. Ltd
Software Development Engineer	Market research, Product marketing, Telecom, Networking, Consulting...	Gurgaon	Gartner India Research & Advisory Services Pvt Ltd
Software Development Engineer	Instrumentation Engineering, Control Valves, Data Sheets...	Chennai, Hyderabad, Pune	AS Homez Constructions
Research Analyst  -  Data Integration ,  Gartner Research	Data Scientist	Mumbai, Bengaluru, Pune	MNC
Instrumentation Engineer - B.tech/diploma (freshers)	Data Scientist	Mumbai, Bengaluru, Pune	MNC
Trainee - Data Scientist/ USA Australia	OLAP, Outbound, OLTP, NoSQL, SQL Server, Data Architecture, ETL...	Bengaluru	HCL Technologies Ltd
Trainee - Data Scientist/ USA Australia	testing, selenium testing, jmeter, hybrid framework...	Delhi NCR, Noida	Salmon Commerce Pvt. LTD
Data Architect/data Scientist	python, r, machine learning, multivariate analysis, data analysis...	Chennai	Simple Analytics
Automation Test Engineer (3-5 Years)	Spark, Java, Hadoop, Hive, Big Data, Spring Boot, C, Communication Skills	Bengaluru	ALTEN CALSOFT LABS (INDIA) PRIVATE LIMITED
Associate Data Scientist (with R & Python)	Python, Data structures, Algorithms, Firmware, SOC, Test cases, FPGA, PCIE,...	Bengaluru	MINDTECK
Hadoop Developer 4+yrs Immediate Joiner	Client Data Conversion Analyst, operational processing, data migrations...	Bengaluru	GBT India Private Limited
Firmware Validation Engineer	mdm, master data management, unit testing, disaster recovery...	India	Informatica Business Solutions Pvt Ltd
Client Data Conversion Analyst	SQL, Linux, Shell scripting, Python, SAS, MATLAB, Analytics...	Bengaluru	AIG Analytics & Services Private Limited
Principal Software Engineer	Networking Products, Automation Framework, Test Execution...	Gurgaon	Ciena India Private Ltd.
Senior Data Scientist	Java, Data Structures, Object Oriented Programming, Docker, Ruby, Java AWS,...	Bengaluru	Indecomm Technology Services
Svt/pv Engineer 2B	python, unix, Unix Shell Scripting, DB2, Microsoft Server	Bengaluru	Syntel Private Limited
Lead, Sr Engineer - Java AWS	Linux, Shell scripting, Data structures, Configuration management, Ethernet...	Bengaluru	Marvell India Pvt Ltd
Syntel Hiring Data Analyst ( Python)/bangalore/exp :8 yrs to 12 yrs	c, sas, python, r, machine learning, advanced analytics, Data Science...	Bengaluru	Indegene Private Limited
Sr.software Embedded Design Engineer	R, Machine Learning, Advanced Analytics, Python, MATLAB, SAS...	Pune	NEAL ANALYTICS SERVICES PVT LTD
Data Scientist (5-8 Years)	python, django, networking, data center, use cases, Java language...	Chennai	Dell International Services India  Private Limited
Senior Data Scientist	Data Analysis, Regression Analysis, Data Modeling, data mining	Jaipur	Jumio India Pvt Ltd
Network Dev Engineer 2 (django)	machine learning, predictive modeling, time series, logistic regression...	Gurgaon	AbsolutData Research  Analytics Solutions Pvt. Lt
Data Scientist	ASP.Net MVC, JQuery, Javascript, .NET Framework, C#.Net, C#, JSON...	Bengaluru	Dell International Services India  Private Limited
Consultant - Data Scientist	Algorithms, C++, Data Structures, Java, Software Engineering...	Bengaluru	Informatica Business Solutions Pvt Ltd
Principal Software Engineer - IT	Java, Computer Architecture, Design Patterns, Data Structures...	Bengaluru	Netapp India Private Limited
Software Engineer	Data Warehousing, Big Data, Software Development, Java, .Net, php	United States (U.S)	Neumeric Technologies
Software Engineer (java & Angular Js)	ASP.Net MVC, JQuery, .NET Framework, Javascript, C#, C#.Net, JSON...	Bengaluru	EMC Software & Services India Pvt Ltd
Software Engineer	big data, data services, data quality, Oracle, SQL Server, MySQL, UNIX...	India	Informatica Business Solutions Pvt Ltd
Principal Software Engineer - IT	Test Cases, Test Data, Life Cycle, Technical Design, Client Satisfaction...	Bengaluru	Confidential
Associate Software Engineer	sql, hadoop, Data Visualization, Hive Scripting, Hive	Delhi NCR, Gurgaon, Noida	SQUADM Technologies Pvt. Ltd. Private Limited
Devops - Senior Software Engineer	C, Algorithms, Data Analysis, Text Mining, Machine Learning, Java, Python...	Mumbai	Eli Research India Private limited
Job Oppurtunity_sr.hadoop Developer(hive Scripting)_5-10 Years_gurgaon	SAS SQL, Excel, Predictive Analytics, R, Linear Regression...	Gurgaon	AbsolutData Research  Analytics Solutions Pvt. Lt
Data Scientist	Hadoop, Java, Big Data, Algorithms, R, Cloud, Statistical Programming...	Gurgaon	AbsolutData Research  Analytics Solutions Pvt. Lt
Data Analyst	Data Scientist	Mumbai, Pune	MNC
Sr. Analyst Big Data	Instrumentation, Windows, Coaching, Computer science, Algorithms...	Bengaluru	Applied Materials India Private Limited
Trainee - Data Scientist/ USA Australia	Data analysis, Business intelligence, Analytical, Service...	Mumbai, Pune	Vodafone India Limited
Software Engineer III - (E3)	big data, Senior, Code review, RDBMS, Data processing, Spark, NoSQL, SCALA,...	Kozhikode	Qburst Technologies Pvt Ltd
Deputy Manager - BI Data Engineer	Subject Matter Expert, Automotive, PPAP, Troubleshooting, Design review...	Bengaluru	General Motors India Pvt. Ltd.
Senior Engineer - Big Data	SQL, Linux, Windows, Python, Database design, MATLAB, Tools...	Mumbai	Superior Group
