,Links,job description
328,https://www.naukri.com/job-listings-Senior-Business-Development-Manager-DigiLantern-Noida-3-to-5-years-070318900418?src=jobsearchDesk&sid=15210487019758&xp=29&px=1,"['Sales Administration', 'Business Development Management', 'Operations Planning', 'Internal Communication', 'Verbal Communication', 'Communication Skills', 'MS Office']"
329,https://www.naukri.com/job-listings-Urgent-Opening-for-Sales-business-Development-Manager-TI-Infotech-Private-Limited-Noida-3-to-8-years-270218006831?src=jobsearchDesk&sid=15210487019758&xp=30&px=1,"['business development management', 'cold calling', 'selling', 'client relationship', 'relationship building', 'retention', 'negotiation', 'customer service']"
330,https://www.naukri.com/job-listings-Business-Development-Manager-for-a-Real-Estate-MNC-Square-Yards-Consulting-Private-Limited-Gurgaon-Jaipur-Noida-Sector-15-Noida-1-to-6-years-070318008179?src=jobsearchDesk&sid=15210487019758&xp=31&px=1,"['Business Development', 'sales', 'direct sales', 'Real Estate Sales', 'property sales']"
331,https://www.naukri.com/job-listings-Manager-Business-Development-Operations-Startup-Bien-Mode-Greater-Noida-2-to-5-years-090318007080?src=jobsearchDesk&sid=15210487019758&xp=32&px=1,"['Business Development Management', 'Sales', 'Cold Calling', 'Business Development Operations', 'Market Analysis', 'Merchandising', 'Partnerships', 'Promotions', 'Product Sourcing', 'Negotiation']"
332,https://www.naukri.com/job-listings-Inside-Sales-Account-Manager-Business-Development-Consultant-Agreeya-Solutions-India-Private-Limited-Noida-5-to-10-years-070318004586?src=jobsearchDesk&sid=15210487019758&xp=33&px=1,"['business development management', 'inside sales', 'account management', 'new business', 'Lead Generation']"
333,https://www.naukri.com/job-listings-Business-Development-Manager-IT-Staffing-AgreeYa-Solutions-India-Private-Limited-Noida-4-to-8-years-170517008402?src=jobsearchDesk&sid=15210487019758&xp=34&px=1,"['business development', 'sales', 'corporate alliances', 'team management', 'domestic staffing', 'contract staffing', 'business generation', 'business partnering']"
334,https://www.naukri.com/job-listings-Urgent-Opening-for-Business-Development-Executive-manager-Sachee-Fragrances-Chemicals-Ltd-Delhi-NCR-Noida-0-to-4-years-080318001534?src=jobsearchDesk&sid=15210487019758&xp=35&px=1,"['Sales Executive', 'Business Development', 'Bde', 'bdm', 'sales manager']"
335,https://www.naukri.com/job-listings-BDE-Sr-BDE-Assistant-Manager-Manager-GM-business-Development-Investors-Clinic-Infratech-Pvt-Ltd-Noida-Sector-126-Noida-0-to-5-years-271217006630?src=jobsearchDesk&sid=15210487019758&xp=36&px=1,"['sales', 'marketing', 'revenue generation', 'business development', 'relationship building', 'direct marketing', 'lead generation', 'Direct Sales Executive', 'Retail Sales Executive']"
336,https://www.naukri.com/job-listings-Business-Development-Manager-NEA-Consulting-Inc-Noida-1-to-5-years-090318008526?src=jobsearchDesk&sid=15210487019758&xp=37&px=1,"['Business Development Management', 'Marketing', 'Relationship Management', 'Requirement Gathering', 'Life Cycle', 'Interpersonal Skills', 'Staffing', 'recruitment', 'talent acquisition', 'resourcing', 'hiring', 'sourcing']"
337,https://www.naukri.com/job-listings-Manager-Business-Development-Digital-Marketing-Services-Noida-1-to-3-years-070318902036?src=jobsearchDesk&sid=15210487019758&xp=38&px=1,"['Business Development Management', 'Web Sales', 'Digital Marketing', 'Bdm', 'Lead Generation', 'New Business', 'Presales', 'SEO', 'Sales Process', 'Proposal Writing', 'Business Development  manager']"
338,https://www.naukri.com/job-listings-Business-Development-Manager-Solar-Energy-Company-Male-Noida-Shanti-Consultants-Noida-Sector-15A-Noida-8-to-10-years-080318001558?src=jobsearchDesk&sid=15210487019758&xp=39&px=1,[]
339,https://www.naukri.com/job-listings-Business-Development-Executive-Manager-recruitment-Industry-Vanguard-HR-Associates-Pvt-Ltd-Noida-1-to-6-years-160218003456?src=jobsearchDesk&sid=15210487019758&xp=40&px=1,"['business development', 'client acquisition', 'revenue generation', 'new business', 'promotions', 'client management', 'bd', 'BDE', 'BDM', 'business development executive', 'business development manager', 'new client acquisition']"
340,https://www.naukri.com/job-listings-Business-Development-Manager-Sales-Maanger-Axpress-Logistics-India-Pvt-Ltd-Delhi-NCR-Ahmedabad-Delhi-Faridabad-Greater-Noida-Gurgaon-Noida-9-to-14-years-090318003880?src=jobsearchDesk&sid=15210487019758&xp=41&px=1,"['Sales', 'Business Development', 'Key Account Management', 'Corporate Sales', 'logistic sales']"
341,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-Automotive-male-Female-Success-Placement-Services-Delhi-NCR-Noida-3-to-8-years-100318001840?src=jobsearchDesk&sid=15210487019758&xp=42&px=1,"['business development management', 'sales planning', 'business development', 'marketing', 'sales & marketing', 'marketing manager', 'Industrial Sales', 'Industrial marketing']"
342,https://www.naukri.com/job-listings-Business-Manager-Sale-of-Domestic-RO-Air-Water-Filters-HQ-Noida-Adsorbent-Carbons-Private-Limited-Noida-5-to-10-years-091217001692?src=jobsearchDesk&sid=15210487019758&xp=43&px=1,[]
343,https://www.naukri.com/job-listings-Business-Manager-Microsoft-Analytics-IRT-Digital-Analytics-Solutions-Private-Limited-Delhi-NCR-Mumbai-Noida-5-to-8-years-280218002503?src=jobsearchDesk&sid=15210487019758&xp=44&px=1,"['software sales', 'software solution sales', 'sales', 'Business Development']"
344,https://www.naukri.com/job-listings-Business-Development-Executive-Business-Development-Manager-IT-Sales-RecruiterG-Noida-Sector-2-Noida-2-to-4-years-090318002923?src=jobsearchDesk&sid=15210487019758&xp=45&px=1,"['business development management', 'it sales', 'erp sales', 'crm sales', 'negotiation', 'requirement gathering', 'it management', 'Website Sales', 'Software Sales', 'International Sales', 'Bde', 'Bdm', 'Business Development Manager']"
345,https://www.naukri.com/job-listings-Business-Development-Manager-female-Candidate-IT-Background-Cloud-Garage-In-Bengaluru-Mumbai-Noida-5-to-10-years-190218006183?src=jobsearchDesk&sid=15210487019758&xp=46&px=1,"['unified communications', 'video conferencing', 'audio conferencing', 'av', 'saas']"
346,https://www.naukri.com/job-listings-Business-Manager-OYSTER-LEARNING-PVT-LTD-Noida-1-to-3-years-310118001445?src=jobsearchDesk&sid=15210487019758&xp=47&px=1,"['Profitability', 'Operations Management', 'Business Management', 'Customer Engagement', 'Sales', 'Top Management', 'Project Management', 'User Experience', 'Business Manager', 'area sales manager', 'area business manager', 'asm', 'area manager', 'project manager', 'Delivery', 'delivery manager']"
347,https://www.naukri.com/job-listings-Manager-Business-Development-financial-Institution-noida-Global-Manpower-Solution-Noida-3-to-8-years-110318000749?src=jobsearchDesk&sid=15210487019758&xp=48&px=1,"['Lap', 'HL', 'Business Loan', 'Mortgage', 'Financial Products', 'NBFC']"
348,https://www.naukri.com/job-listings-Business-Development-Manager-Leading-Bank-CAAC-s-Solutions-Delhi-NCR-Gurgaon-Noida-0-to-2-years-101017001839?src=jobsearchDesk&sid=15210487019758&xp=49&px=1,"['banking', 'finance', 'financial services', 'accounting', 'financial sector', 'customer relationship', 'relationship management', 'business development manager', 'business development executive', 'business consultant']"
349,https://www.naukri.com/job-listings-BDM-4-yrs-Noida-sec-63-Sara-Technologies-Pvt-Ltd-Noida-Sector-63-Noida-4-to-8-years-260218004086?src=jobsearchDesk&sid=15210487019758&xp=50&px=1,"['bdm', 'Business Development', 'bde', 'business development executive', 'business development manager', 'sales manager', 'sales development manager', 'presentation', 'software selling', 'software sales']"
